Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognormal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
1406,0,1.78E-05,0.000274167,0.00032239,0.000199801,0.000229815,,0.388358565,1.437296804,0.0000111,5.95E-52,2.57E-64
1407,0,1.77E-05,0.000273321,0.000321416,0.000199166,0.000229095,,0.387823385,1.43564246,0.0000111,5.43E-52,2.57E-64
1408,0,1.76E-05,0.000272479,0.000320446,0.000198534,0.000228378,,0.387289321,1.433991193,0.000011,4.97E-52,2.57E-64
1409,0,0.000017576,0.00027164,0.000319479,0.000197905,0.000227663,,0.386756372,1.432342996,0.000011,4.54E-52,2.57E-64
1410,0,1.75E-05,0.000270804,0.000318516,0.000197277,0.000226951,,0.386224534,1.430697861,0.0000109,4.15E-52,2.57E-64
1411,0,1.74E-05,0.000269971,0.000317556,0.000196653,0.000226242,,0.385693803,1.429055779,0.0000109,3.79E-52,2.57E-64
1412,0,1.74E-05,0.000269142,0.000316601,0.00019603,0.000225535,,0.385164176,1.427416744,0.0000108,3.46E-52,2.57E-64
1413,0,1.73E-05,0.000268315,0.000315648,0.00019541,0.000224831,,0.384635651,1.425780747,0.0000108,3.16E-52,2.57E-64
1414,0,1.72E-05,0.000267492,0.000314699,0.000194793,0.00022413,,0.384108225,1.42414778,0.0000107,2.89E-52,2.57E-64
1415,0,1.72E-05,0.000266672,0.000313754,0.000194178,0.000223431,,0.383581893,1.422517836,0.0000107,2.64E-52,2.57E-64
1416,0,1.71E-05,0.000265854,0.000312812,0.000193565,0.000222735,,0.383056654,1.420890907,0.0000106,2.41E-52,2.57E-64
1417,0,1.70E-05,0.00026504,0.000311874,0.000192954,0.000222042,,0.382532505,1.419266986,0.0000106,2.20E-52,2.57E-64
1418,0,1.70E-05,0.000264229,0.000310939,0.000192346,0.000221352,,0.382009441,1.417646063,0.0000105,2.01E-52,2.57E-64
1419,0,1.69E-05,0.000263421,0.000310008,0.000191741,0.000220664,,0.381487461,1.416028133,0.0000105,1.84E-52,2.57E-64
1420,0,1.68E-05,0.000262616,0.00030908,0.000191137,0.000219978,,0.380966561,1.414413188,0.0000104,1.68E-52,2.57E-64
1421,0,0.000016778,0.000261814,0.000308155,0.000190536,0.000219296,,0.380446738,1.412801219,0.0000104,1.54E-52,2.57E-64
1422,0,1.67E-05,0.000261015,0.000307234,0.000189937,0.000218615,,0.379927989,1.411192219,0.0000103,1.40E-52,2.57E-64
1423,0,1.66E-05,0.000260219,0.000306316,0.000189341,0.000217938,,0.379410312,1.409586181,0.0000103,1.28E-52,2.57E-64
1424,0,1.66E-05,0.000259426,0.000305402,0.000188746,0.000217263,,0.378893703,1.407983097,0.0000102,1.17E-52,2.57E-64
1425,0,1.65E-05,0.000258636,0.000304491,0.000188154,0.00021659,,0.378378159,1.406382959,0.0000102,1.07E-52,2.57E-64
1426,0,1.65E-05,0.000257849,0.000303583,0.000187565,0.00021592,,0.377863678,1.404785761,0.0000101,9.78E-53,2.57E-64
1427,0,0.000016395,0.000257065,0.000302679,0.000186977,0.000215253,,0.377350256,1.403191494,0.0000101,8.94E-53,2.57E-64
1428,0,1.63E-05,0.000256284,0.000301778,0.000186392,0.000214588,,0.37683789,1.401600152,0.00001,8.17E-53,2.57E-64
1429,0,1.63E-05,0.000255505,0.00030088,0.000185809,0.000213926,,0.376326579,1.400011726,0.00000998,7.46E-53,2.57E-64
1430,0,1.62E-05,0.00025473,0.000299985,0.000185229,0.000213266,,0.375816318,1.39842621,0.00000993,6.82E-53,2.57E-64
1431,0,1.61E-05,0.000253957,0.000299094,0.00018465,0.000212609,,0.375307105,1.396843596,0.00000988,6.23E-53,2.57E-64
1432,0,1.61E-05,0.000253188,0.000298206,0.000184074,0.000211954,,0.374798936,1.395263876,0.00000984,5.69E-53,2.57E-64
1433,0,1.60E-05,0.000252421,0.000297322,0.0001835,0.000211301,,0.37429181,1.393687044,0.00000979,5.20E-53,2.57E-64
1434,0,1.60E-05,0.000251657,0.00029644,0.000182928,0.000210652,,0.373785724,1.392113093,0.00000974,4.75E-53,2.57E-64
1435,0,1.59E-05,0.000250896,0.000295562,0.000182358,0.000210004,,0.373280673,1.390542014,0.0000097,4.34E-53,2.57E-64
1436,0,1.58E-05,0.000250138,0.000294687,0.00018179,0.000209359,,0.372776656,1.3889738,0.00000965,3.97E-53,2.57E-64
1437,0,1.58E-05,0.000249382,0.000293815,0.000181225,0.000208716,,0.37227367,1.387408446,0.00000961,3.62E-53,2.57E-64
1438,0,1.57E-05,0.000248629,0.000292947,0.000180662,0.000208076,,0.371771711,1.385845942,0.00000956,3.31E-53,2.57E-64
1439,0,1.57E-05,0.00024788,0.000292081,0.0001801,0.000207438,,0.371270778,1.384286283,0.00000952,3.03E-53,2.57E-64
1440,0,0.0000156,0.000247132,0.000291219,0.000179541,0.000206803,,0.370770867,1.38272946,0.00000947,2.76E-53,2.57E-64
1441,0,1.55E-05,0.000246388,0.00029036,0.000178985,0.00020617,,0.370271975,1.381175467,0.00000943,2.53E-53,2.57E-64
1442,0,1.55E-05,0.000245646,0.000289504,0.00017843,0.000205539,,0.3697741,1.379624297,0.00000938,2.31E-53,2.57E-64
1443,0,1.54E-05,0.000244908,0.000288651,0.000177877,0.000204911,,0.369277239,1.378075943,0.00000934,2.11E-53,2.57E-64
1444,0,1.54E-05,0.000244171,0.000287801,0.000177326,0.000204285,,0.368781389,1.376530397,0.0000093,1.93E-53,2.57E-64
1445,0,1.53E-05,0.000243438,0.000286954,0.000176778,0.000203661,,0.368286548,1.374987652,0.00000925,1.76E-53,2.57E-64
1446,0,1.52E-05,0.000242707,0.000286111,0.000176231,0.00020304,,0.367792712,1.373447702,0.00000921,1.61E-53,2.57E-64
1447,0,1.52E-05,0.000241979,0.00028527,0.000175687,0.000202421,,0.367299879,1.37191054,0.00000917,1.47E-53,2.57E-64
1448,0,1.51E-05,0.000241254,0.000284432,0.000175145,0.000201804,,0.366808046,1.370376158,0.00000912,1.34E-53,2.57E-64
1449,0,1.51E-05,0.000240531,0.000283598,0.000174604,0.00020119,,0.366317211,1.36884455,0.00000908,1.23E-53,2.57E-64
1450,0,1.50E-05,0.000239811,0.000282766,0.000174066,0.000200578,,0.36582737,1.367315708,0.00000904,1.12E-53,2.57E-64
1451,0,1.50E-05,0.000239094,0.000281938,0.00017353,0.000199968,,0.365338522,1.365789626,0.000009,1.02E-53,2.57E-64
1452,0,1.49E-05,0.000238379,0.000281112,0.000172996,0.00019936,,0.364850662,1.364266298,0.00000896,9.36E-54,2.57E-64
1453,0,1.49E-05,0.000237667,0.00028029,0.000172463,0.000198755,,0.36436379,1.362745715,0.00000891,8.55E-54,2.57E-64
1454,0,1.48E-05,0.000236957,0.00027947,0.000171933,0.000198152,,0.363877901,1.361227871,0.00000887,7.82E-54,2.57E-64
1455,0,1.47E-05,0.00023625,0.000278653,0.000171405,0.000197551,,0.363392994,1.35971276,0.00000883,7.14E-54,2.57E-64
1456,0,1.47E-05,0.000235546,0.00027784,0.000170879,0.000196953,,0.362909066,1.358200374,0.00000879,6.52E-54,2.57E-64
1457,0,0.000014628,0.000234844,0.000277029,0.000170354,0.000196356,,0.362426113,1.356690708,0.00000875,5.96E-54,2.57E-64
1458,0,1.46E-05,0.000234145,0.000276221,0.000169832,0.000195762,,0.361944134,1.355183753,0.00000871,5.45E-54,2.57E-64
1459,0,1.45E-05,0.000233448,0.000275416,0.000169312,0.00019517,,0.361463126,1.353679504,0.00000867,4.98E-54,2.57E-64
1460,0,0.000014464,0.000232754,0.000274614,0.000168793,0.00019458,,0.360983085,1.352177953,0.00000863,4.55E-54,2.57E-64
1461,0,1.44E-05,0.000232063,0.000273815,0.000168277,0.000193993,,0.360504011,1.350679094,0.00000859,4.16E-54,2.57E-64
1462,0,1.44E-05,0.000231374,0.000273019,0.000167762,0.000193407,,0.360025899,1.349182921,0.00000855,3.80E-54,2.57E-64
1463,0,1.43E-05,0.000230687,0.000272225,0.000167249,0.000192824,,0.359548748,1.347689426,0.00000851,3.47E-54,2.57E-64
1464,0,1.42E-05,0.000230003,0.000271434,0.000166739,0.000192243,,0.359072554,1.346198604,0.00000847,3.17E-54,2.57E-64
1465,0,1.42E-05,0.000229321,0.000270647,0.00016623,0.000191664,,0.358597316,1.344710446,0.00000843,2.90E-54,2.57E-64
1466,0,1.41E-05,0.000228642,0.000269862,0.000165723,0.000191087,,0.35812303,1.343224948,0.00000839,2.65E-54,2.57E-64
1467,0,1.41E-05,0.000227966,0.000269079,0.000165218,0.000190513,,0.357649694,1.341742102,0.00000835,2.42E-54,2.57E-64
1468,0,1.40E-05,0.000227291,0.0002683,0.000164715,0.00018994,,0.357177306,1.340261902,0.00000831,2.21E-54,2.57E-64
1469,0,1.40E-05,0.00022662,0.000267523,0.000164213,0.000189369,,0.356705863,1.338784341,0.00000828,2.02E-54,2.57E-64
1470,0,1.39E-05,0.00022595,0.00026675,0.000163714,0.000188801,,0.356235362,1.337309412,0.00000824,1.84E-54,2.57E-64
1471,0,1.39E-05,0.000225284,0.000265979,0.000163216,0.000188235,,0.355765802,1.33583711,0.0000082,1.69E-54,2.57E-64
1472,0,1.38E-05,0.000224619,0.00026521,0.000162721,0.000187671,,0.355297178,1.334367428,0.00000816,1.54E-54,2.57E-64
1473,0,1.38E-05,0.000223957,0.000264445,0.000162227,0.000187108,,0.35482949,1.332900359,0.00000813,1.41E-54,2.57E-64
1474,0,1.37E-05,0.000223297,0.000263682,0.000161735,0.000186548,,0.354362734,1.331435898,0.00000809,1.29E-54,2.57E-64
1475,0,1.37E-05,0.00022264,0.000262922,0.000161244,0.00018599,,0.353896907,1.329974036,0.00000805,1.17E-54,2.57E-64
1476,0,1.36E-05,0.000221985,0.000262164,0.000160756,0.000185434,,0.353432009,1.328514769,0.00000801,1.07E-54,2.57E-64
1477,0,1.36E-05,0.000221333,0.000261409,0.000160269,0.00018488,,0.352968035,1.32705809,0.00000798,9.81E-55,2.57E-64
1478,0,1.35E-05,0.000220683,0.000260657,0.000159785,0.000184328,,0.352504984,1.325603992,0.00000794,8.96E-55,2.57E-64
1479,0,1.35E-05,0.000220035,0.000259908,0.000159302,0.000183778,,0.352042852,1.32415247,0.0000079,8.19E-55,2.57E-64
1480,0,1.34E-05,0.000219389,0.000259161,0.00015882,0.00018323,,0.351581639,1.322703516,0.00000787,7.48E-55,2.57E-64
1481,0,1.34E-05,0.000218746,0.000258417,0.000158341,0.000182684,,0.35112134,1.321257125,0.00000783,6.83E-55,2.57E-64
1482,0,1.33E-05,0.000218105,0.000257675,0.000157863,0.000182141,,0.350661955,1.31981329,0.0000078,6.24E-55,2.57E-64
1483,0,0.000013276,0.000217467,0.000256937,0.000157387,0.000181599,,0.350203479,1.318372005,0.00000776,5.71E-55,2.57E-64
1484,0,0.000013227,0.00021683,0.0002562,0.000156913,0.000181059,,0.349745911,1.316933265,0.00000773,5.21E-55,2.57E-64
1485,0,1.32E-05,0.000216196,0.000255467,0.00015644,0.000180521,,0.349289249,1.315497062,0.00000769,4.76E-55,2.57E-64
1486,0,1.31E-05,0.000215565,0.000254735,0.00015597,0.000179984,,0.34883349,1.31406339,0.00000765,4.35E-55,2.57E-64
1487,0,1.31E-05,0.000214935,0.000254007,0.000155501,0.00017945,,0.348378632,1.312632244,0.00000762,3.98E-55,2.57E-64
1488,0,1.30E-05,0.000214308,0.000253281,0.000155033,0.000178918,,0.347924672,1.311203617,0.00000759,3.63E-55,2.57E-64
1489,0,1.30E-05,0.000213683,0.000252558,0.000154568,0.000178388,,0.347471608,1.309777503,0.00000755,3.32E-55,2.57E-64
1490,0,1.29E-05,0.00021306,0.000251837,0.000154104,0.00017786,,0.347019437,1.308353896,0.00000752,3.03E-55,2.57E-64
1491,0,0.00001289,0.00021244,0.000251119,0.000153642,0.000177333,,0.346568158,1.30693279,0.00000748,2.77E-55,2.57E-64
1492,0,1.28E-05,0.000211821,0.000250403,0.000153181,0.000176809,,0.346117767,1.305514179,0.00000745,2.53E-55,2.57E-64
1493,0,1.28E-05,0.000211205,0.00024969,0.000152722,0.000176286,,0.345668263,1.304098056,0.00000741,2.31E-55,2.57E-64
1494,0,1.27E-05,0.000210591,0.000248979,0.000152265,0.000175765,,0.345219643,1.302684416,0.00000738,2.11E-55,2.57E-64
1495,0,0.000012702,0.00020998,0.00024827,0.00015181,0.000175246,,0.344771905,1.301273253,0.00000735,1.93E-55,2.57E-64
1496,0,1.27E-05,0.00020937,0.000247565,0.000151356,0.00017473,,0.344325047,1.299864561,0.00000731,1.77E-55,2.57E-64
1497,0,1.26E-05,0.000208763,0.000246861,0.000150904,0.000174214,,0.343879065,1.298458334,0.00000728,1.61E-55,2.57E-64
1498,0,1.26E-05,0.000208158,0.000246161,0.000150453,0.000173701,,0.343433959,1.297054565,0.00000725,1.47E-55,2.57E-64
1499,0,1.25E-05,0.000207555,0.000245462,0.000150005,0.00017319,,0.342989725,1.295653249,0.00000721,1.35E-55,2.57E-64
1500,0,1.25E-05,0.000206954,0.000244766,0.000149557,0.00017268,,0.342546361,1.294254381,0.00000718,1.23E-55,2.57E-64
1501,0,1.24E-05,0.000206355,0.000244073,0.000149112,0.000172172,,0.342103866,1.292857953,0.00000715,1.12E-55,2.57E-64
1502,0,1.24E-05,0.000205758,0.000243382,0.000148668,0.000171667,,0.341662236,1.29146396,0.00000712,1.03E-55,2.57E-64
1503,0,1.23E-05,0.000205164,0.000242693,0.000148225,0.000171162,,0.34122147,1.290072397,0.00000709,9.39E-56,2.57E-64
1504,0,1.23E-05,0.000204571,0.000242007,0.000147785,0.00017066,,0.340781565,1.288683257,0.00000705,8.58E-56,2.57E-64
1505,0,1.22E-05,0.000203981,0.000241323,0.000147346,0.00017016,,0.340342518,1.287296535,0.00000702,7.84E-56,2.57E-64
1506,0,1.22E-05,0.000203393,0.000240641,0.000146908,0.000169661,,0.339904329,1.285912225,0.00000699,7.16E-56,2.57E-64
1507,0,0.000012157,0.000202807,0.000239962,0.000146472,0.000169164,,0.339466994,1.284530321,0.00000696,6.54E-56,2.57E-64
1508,0,1.21E-05,0.000202223,0.000239285,0.000146038,0.000168669,,0.339030511,1.283150817,0.00000693,5.98E-56,2.57E-64
1509,0,1.21E-05,0.000201641,0.000238611,0.000145605,0.000168176,,0.338594878,1.281773708,0.0000069,5.46E-56,2.57E-64
1510,0,1.20E-05,0.000201061,0.000237939,0.000145174,0.000167684,,0.338160093,1.280398987,0.00000686,4.99E-56,2.57E-64
1511,0,1.20E-05,0.000200483,0.000237269,0.000144744,0.000167194,,0.337726154,1.279026649,0.00000683,4.56E-56,2.57E-64
1512,1,1.19E-05,0.000199907,0.000236601,0.000144316,0.000166706,,0.337293058,1.277656689,0.0000068,4.17E-56,2.57E-64
1513,0,1.19E-05,0.000199333,0.000235936,0.000143889,0.00016622,,0.336860803,1.276289101,0.00000677,3.81E-56,2.57E-64
1514,0,1.19E-05,0.000198761,0.000235274,0.000143464,0.000165735,,0.336429387,1.274923878,0.00000674,3.48E-56,2.57E-64
1515,0,0.000011809,0.000198192,0.000234613,0.000143041,0.000165253,,0.335998809,1.273561016,0.00000671,3.18E-56,2.57E-64
1516,0,1.18E-05,0.000197624,0.000233955,0.000142619,0.000164771,,0.335569064,1.272200508,0.00000668,2.90E-56,2.57E-64
1517,0,1.17E-05,0.000197058,0.000233299,0.000142198,0.000164292,,0.335140152,1.27084235,0.00000665,2.65E-56,2.57E-64
1518,0,1.17E-05,0.000196494,0.000232645,0.000141779,0.000163814,,0.334712071,1.269486535,0.00000662,2.42E-56,2.57E-64
1519,0,1.16E-05,0.000195932,0.000231994,0.000141362,0.000163338,,0.334284818,1.268133058,0.00000659,2.22E-56,2.57E-64
1520,0,1.16E-05,0.000195372,0.000231344,0.000140946,0.000162864,,0.33385839,1.266781913,0.00000656,2.02E-56,2.57E-64
1521,0,1.16E-05,0.000194814,0.000230698,0.000140531,0.000162391,,0.333432787,1.265433095,0.00000653,1.85E-56,2.57E-64
1522,0,0.000011514,0.000194259,0.000230053,0.000140118,0.00016192,,0.333008005,1.264086599,0.0000065,1.69E-56,2.57E-64
1523,0,1.15E-05,0.000193704,0.00022941,0.000139707,0.000161451,,0.332584043,1.262742418,0.00000648,1.54E-56,2.57E-64
1524,0,1.14E-05,0.000193152,0.00022877,0.000139297,0.000160983,,0.332160898,1.261400547,0.00000645,1.41E-56,2.57E-64
1525,0,1.14E-05,0.000192602,0.000228132,0.000138888,0.000160517,,0.331738569,1.260060981,0.00000642,1.29E-56,2.57E-64
1526,0,1.13E-05,0.000192054,0.000227496,0.000138481,0.000160053,,0.331317053,1.258723714,0.00000639,1.18E-56,2.57E-64
1527,0,1.13E-05,0.000191508,0.000226862,0.000138075,0.00015959,,0.330896349,1.257388742,0.00000636,1.08E-56,2.57E-64
1528,0,1.13E-05,0.000190963,0.000226231,0.000137671,0.000159129,,0.330476453,1.256056057,0.00000633,9.83E-57,2.57E-64
1529,0,1.12E-05,0.000190421,0.000225601,0.000137268,0.00015867,,0.330057365,1.254725656,0.0000063,8.99E-57,2.57E-64
1530,0,1.12E-05,0.00018988,0.000224974,0.000136867,0.000158212,,0.329639081,1.253397532,0.00000628,8.21E-57,2.57E-64
1531,0,1.11E-05,0.000189341,0.000224349,0.000136467,0.000157756,,0.3292216,1.252071681,0.00000625,7.50E-57,2.57E-64
1532,0,1.11E-05,0.000188805,0.000223726,0.000136069,0.000157301,,0.32880492,1.250748096,0.00000622,6.85E-57,2.57E-64
1533,0,0.000011068,0.00018827,0.000223105,0.000135672,0.000156848,,0.328389039,1.249426773,0.00000619,6.26E-57,2.57E-64
1534,0,1.10E-05,0.000187736,0.000222487,0.000135276,0.000156397,,0.327973955,1.248107706,0.00000617,5.72E-57,2.57E-64
1535,0,1.10E-05,0.000187205,0.00022187,0.000134882,0.000155947,,0.327559665,1.246790889,0.00000614,5.23E-57,2.57E-64
1536,0,1.09E-05,0.000186676,0.000221256,0.000134489,0.000155499,,0.327146168,1.245476319,0.00000611,4.78E-57,2.57E-64
1537,0,1.09E-05,0.000186148,0.000220643,0.000134098,0.000155052,,0.326733461,1.244163988,0.00000608,4.37E-57,2.57E-64
1538,0,0.000010872,0.000185622,0.000220033,0.000133708,0.000154607,,0.326321543,1.242853893,0.00000606,3.99E-57,2.57E-64
1539,0,1.08E-05,0.000185098,0.000219425,0.000133319,0.000154164,,0.325910412,1.241546027,0.00000603,3.64E-57,2.57E-64
1540,0,1.08E-05,0.000184576,0.000218819,0.000132932,0.000153722,,0.325500065,1.240240386,0.000006,3.33E-57,2.57E-64
1541,0,1.08E-05,0.000184056,0.000218215,0.000132546,0.000153282,,0.3250905,1.238936964,0.00000598,3.04E-57,2.57E-64
1542,0,1.07E-05,0.000183537,0.000217613,0.000132161,0.000152843,,0.324681716,1.237635756,0.00000595,2.78E-57,2.57E-64
1543,0,0.00001068,0.000183021,0.000217013,0.000131778,0.000152405,,0.324273711,1.236336756,0.00000592,2.54E-57,2.57E-64
1544,0,1.06E-05,0.000182506,0.000216415,0.000131396,0.00015197,,0.323866482,1.235039961,0.0000059,2.32E-57,2.57E-64
1545,0,1.06E-05,0.000181993,0.000215819,0.000131016,0.000151535,,0.323460028,1.233745364,0.00000587,2.12E-57,2.57E-64
1546,0,1.06E-05,0.000181481,0.000215225,0.000130637,0.000151103,,0.323054346,1.23245296,0.00000585,1.94E-57,2.57E-64
1547,0,1.05E-05,0.000180972,0.000214633,0.000130259,0.000150671,,0.322649435,1.231162745,0.00000582,1.77E-57,2.57E-64
1548,0,1.05E-05,0.000180464,0.000214043,0.000129883,0.000150242,,0.322245293,1.229874713,0.00000579,1.62E-57,2.57E-64
1549,0,0.000010455,0.000179957,0.000213455,0.000129507,0.000149813,,0.321841918,1.228588858,0.00000577,1.48E-57,2.57E-64
1550,0,0.000010418,0.000179453,0.00021287,0.000129134,0.000149387,,0.321439307,1.227305177,0.00000574,1.35E-57,2.57E-64
1551,0,1.04E-05,0.00017895,0.000212286,0.000128761,0.000148962,,0.321037459,1.226023664,0.00000572,1.23E-57,2.57E-64
1552,0,1.03E-05,0.000178449,0.000211704,0.00012839,0.000148538,,0.320636372,1.224744313,0.00000569,1.13E-57,2.57E-64
1553,0,0.000010308,0.00017795,0.000211124,0.00012802,0.000148115,,0.320236043,1.22346712,0.00000567,1.03E-57,2.57E-64
1554,0,1.03E-05,0.000177453,0.000210546,0.000127652,0.000147695,,0.319836472,1.22219208,0.00000564,9.42E-58,2.57E-64
1555,0,1.02E-05,0.000176957,0.00020997,0.000127284,0.000147275,,0.319437656,1.220919188,0.00000562,8.60E-58,2.57E-64
1556,0,1.02E-05,0.000176463,0.000209396,0.000126918,0.000146857,,0.319039594,1.219648438,0.00000559,7.86E-58,2.57E-64
1557,0,1.02E-05,0.00017597,0.000208824,0.000126554,0.000146441,,0.318642282,1.218379826,0.00000557,7.18E-58,2.57E-64
1558,0,1.01E-05,0.00017548,0.000208253,0.00012619,0.000146026,,0.31824572,1.217113347,0.00000554,6.56E-58,2.57E-64
1559,0,1.01E-05,0.000174991,0.000207685,0.000125828,0.000145612,,0.317849905,1.215848996,0.00000552,6.00E-58,2.57E-64
1560,0,1.01E-05,0.000174503,0.000207119,0.000125467,0.0001452,,0.317454836,1.214586767,0.0000055,5.48E-58,2.57E-64
1561,0,1.00E-05,0.000174018,0.000206554,0.000125108,0.00014479,,0.317060511,1.213326657,0.00000547,5.01E-58,2.57E-64
1562,0,9.99E-06,0.000173534,0.000205991,0.000124749,0.00014438,,0.316666928,1.21206866,0.00000545,4.57E-58,2.57E-64
1563,0,9.95E-06,0.000173051,0.000205431,0.000124392,0.000143972,,0.316274085,1.21081277,0.00000542,4.18E-58,2.57E-64
1564,0,9.92E-06,0.00017257,0.000204872,0.000124036,0.000143566,,0.315881979,1.209558985,0.0000054,3.82E-58,2.57E-64
1565,0,9.88E-06,0.000172091,0.000204315,0.000123682,0.000143161,,0.31549061,1.208307297,0.00000538,3.49E-58,2.57E-64
1566,0,0.000009847,0.000171614,0.00020376,0.000123328,0.000142757,,0.315099976,1.207057703,0.00000535,3.19E-58,2.57E-64
1567,0,9.81E-06,0.000171138,0.000203207,0.000122976,0.000142355,,0.314710074,1.205810198,0.00000533,2.91E-58,2.57E-64
1568,0,9.78E-06,0.000170664,0.000202655,0.000122625,0.000141954,,0.314320903,1.204564777,0.00000531,2.66E-58,2.57E-64
1569,0,9.74E-06,0.000170191,0.000202106,0.000122276,0.000141555,,0.313932461,1.203321435,0.00000528,2.43E-58,2.57E-64
1570,0,9.71E-06,0.00016972,0.000201558,0.000121927,0.000141156,,0.313544746,1.202080168,0.00000526,2.22E-58,2.57E-64
1571,0,9.68E-06,0.000169251,0.000201012,0.00012158,0.00014076,,0.313157756,1.200840969,0.00000524,2.03E-58,2.57E-64
1572,0,9.64E-06,0.000168783,0.000200468,0.000121234,0.000140364,,0.312771489,1.199603836,0.00000522,1.86E-58,2.57E-64
1573,0,9.61E-06,0.000168316,0.000199926,0.000120889,0.00013997,,0.312385944,1.198368763,0.00000519,1.70E-58,2.57E-64
1574,0,9.58E-06,0.000167852,0.000199385,0.000120545,0.000139578,,0.312001119,1.197135745,0.00000517,1.55E-58,2.57E-64
1575,0,0.000009542,0.000167389,0.000198847,0.000120203,0.000139186,,0.311617012,1.195904777,0.00000515,1.42E-58,2.57E-64
1576,0,9.51E-06,0.000166927,0.00019831,0.000119861,0.000138796,,0.311233621,1.194675856,0.00000513,1.29E-58,2.57E-64
1577,0,9.48E-06,0.000166467,0.000197775,0.000119521,0.000138408,,0.310850945,1.193448975,0.0000051,1.18E-58,2.57E-64
1578,0,9.44E-06,0.000166009,0.000197241,0.000119182,0.00013802,,0.310468981,1.192224131,0.00000508,1.08E-58,2.57E-64
1579,0,9.41E-06,0.000165552,0.00019671,0.000118845,0.000137634,,0.310087729,1.191001319,0.00000506,9.87E-59,2.57E-64
1580,0,9.38E-06,0.000165097,0.00019618,0.000118508,0.00013725,,0.309707185,1.189780535,0.00000504,9.02E-59,2.57E-64
1581,0,9.34E-06,0.000164643,0.000195652,0.000118173,0.000136866,,0.309327348,1.188561772,0.00000502,8.24E-59,2.57E-64
1582,0,9.31E-06,0.000164191,0.000195126,0.000117838,0.000136484,,0.308948218,1.187345028,0.00000499,7.53E-59,2.57E-64
1583,0,9.28E-06,0.00016374,0.000194602,0.000117505,0.000136103,,0.308569791,1.186130297,0.00000497,6.88E-59,2.57E-64
1584,0,9.25E-06,0.000163291,0.000194079,0.000117173,0.000135724,,0.308192066,1.184917574,0.00000495,6.28E-59,2.57E-64
1585,0,9.22E-06,0.000162843,0.000193558,0.000116843,0.000135346,,0.307815041,1.183706856,0.00000493,5.74E-59,2.57E-64
1586,0,9.18E-06,0.000162397,0.000193038,0.000116513,0.000134969,,0.307438715,1.182498137,0.00000491,5.25E-59,2.57E-64
1587,0,9.15E-06,0.000161952,0.000192521,0.000116184,0.000134593,,0.307063086,1.181291413,0.00000489,4.79E-59,2.57E-64
1588,0,0.000009121,0.000161509,0.000192005,0.000115857,0.000134219,,0.306688152,1.18008668,0.00000487,4.38E-59,2.57E-64
1589,0,9.09E-06,0.000161067,0.000191491,0.000115531,0.000133846,,0.306313912,1.178883932,0.00000484,4.00E-59,2.57E-64
1590,0,9.06E-06,0.000160627,0.000190978,0.000115206,0.000133474,,0.305940363,1.177683166,0.00000482,3.66E-59,2.57E-64
1591,0,0.000009027,0.000160188,0.000190468,0.000114881,0.000133104,,0.305567504,1.176484376,0.0000048,3.34E-59,2.57E-64
1592,0,9.00E-06,0.000159751,0.000189958,0.000114559,0.000132734,,0.305195333,1.17528756,0.00000478,3.05E-59,2.57E-64
1593,0,8.96E-06,0.000159315,0.000189451,0.000114237,0.000132366,,0.304823849,1.17409271,0.00000476,2.79E-59,2.57E-64
1594,0,8.93E-06,0.000158881,0.000188945,0.000113916,0.000132,,0.30445305,1.172899825,0.00000474,2.55E-59,2.57E-64
1595,0,8.90E-06,0.000158448,0.000188441,0.000113596,0.000131634,,0.304082934,1.171708898,0.00000472,2.33E-59,2.57E-64
1596,0,8.87E-06,0.000158016,0.000187939,0.000113278,0.00013127,,0.303713499,1.170519926,0.0000047,2.13E-59,2.57E-64
